PicsArt Photo Studio: Collage Maker & Pic Editor,I have the app on an android and according to the developer I would have to buy another subscription to have it work on an iPad. this is the first pay for app that I have that requires a separate subscription to work on 2 different devices and their response is that it is a requirement of the stores. I will not be renewing once my year subscription is done. there is no refund if you are unsatisfied.,0
PicsArt Photo Studio: Collage Maker & Pic Editor,"This app is great when it works (which it always has until now) and isn't pushing its Gold version. This morning I cannot get past veryfing my email addy on my profile, for some unknown reason. There seems to be no customer support to help. I'm hoping this update will help.",1
Photo Editor,So much fun! I'm a photographer and I love what all this can do just playing with it. It's like a game and really addictive. Glad I got it! A month later and I've added more photography apps but I keep going back to this one. Simple to use and the effects are better than the more complicated apps. Fisheye is a perfect example- works perfectly!,1
Photo Editor,"Useful features, helpful so far, but just now as we're trying to get our baby to sleep one of the ads from this app blasted really loud about paying too much for car insurance. I understand using visual ads to monetize your app but permitting ads with audio is intrusive and shows a lack of concern for your users. And their woken up babies.",0
Photo Editor,wow this is not your typical editor of things but it's too big even to tell you about. yes a much needed app check it out now,1
Snapseed,"Snapseed is by far the most useful and efficient photoshopping app I've seen. It introduces lots of options on editing, which a lot of other apps lack. The only thing that bothers me is the layout of the interface itself. We are not allowed to save the edited photo as a draft, which makes it annoying to start over rather than where you left off. I am hoping for updates and development, but so far this app is brilliant.",1
Snapseed,"Simply the best free photo editing app for Android. Mobile phone or tablet you need this! Just remember not to over edit your photos too much as this can lead to lots of artifacts creeping in to your pictures. Generally I transfer photos from my DSLR to my tablet, turn up the brightness (not too much mind) and edit away. My most used features are : details, hdr, tune image and crop. Why not give it a try, you won't be disappointed.",1
Snapseed,"it was a very good app until recently. it's not being updated much. and the last update has a serious issue, at least for me. it's being closed completely from recent apps, so it has become impossible to switch between apps and no it's not my ram issue 'cause I'm using OP3 with 6gb ram. even an accidental touch on the recent apps button closes the app instantly.",0
Snapseed,I used to use this app once.. It was one of the best app i used so far. But I'm ranking it because it has some issues that i have been facing since i bought a new phone of Xiaomi Note 5 AI. When ever i try to save or export a photo into my device it doesn't want to save it and this app closes it self then i have to start the app from beginning. All the time that i used to edit all goes to waste. There is no option to fix this i tried many method.,0
Nature Photo Editor - Nature Photo Frames,"**** with this app every time crashes how many edits i have lost , not preferable u will waste ur valuable time",0
Nature Photo Editor - Nature Photo Frames,good but automatic is beter than manual cutting,1
Nature Photo Editor - Nature Photo Frames,badest app av ever seen u need to improve,0
Nature Photo Editor - Nature Photo Frames,When I started using this app I liked this very much because I like taking photos in the background of nature and the picture will also not come clear,1
Collage Maker - Photo Editor,It is really good they have no ads even without paying. It is one of the best apps I even found I will be useing this forever. Download it you wont regret it!,1
Collage Maker - Photo Editor,pls dnt download to much adds between work disturb you... also not as good as other free apps this is costly apps,0
Collage Maker - Photo Editor,I loveeeeeeee ittttt  this was adorable app. since they do there best. i will give a 5 stars!!!😊 thank you for wonderful app you have😊,1
Collage Maker - Photo Editor,"I am so happy with the results, super easy to use, and its BEAUTIFUL! IM SO ADDICTED WITH THE RESULTS AND MADE A WALLPAPER OF IT!!!!",1
Adobe Photoshop Express:Photo Editor Collage Maker,"it's good to a point. I understand the limits of each app but still lacks some basic functions for eg- sketch won't allow a 90⁰ rotation to help work on projects. having a landscape image that can't be viewed in landscape is very annoying. having to export it to PE just to rotate the image and then saving, opening again in sketch just to view it sideways. also something what should be simple but isnt is the cutting out and overlaying on layer image is another arduous task.",1
Adobe Photoshop Express:Photo Editor Collage Maker,I would give it 5 stars if PS can process HEIF format - some android phones can now capture in HEIF format (Samsung in my case). PS can show the thumbnail of HEIF (identified it as RAW though) but cannot process it. Adobe's Lightroom CC app can process HEIF! (and so can Snapseed for that matter). I'm baffled as to why 2 apps from the same company cannot have the same file format compatibility.,0
Adobe Photoshop Express:Photo Editor Collage Maker,Pros: - Great features and easy to use. - Wide range of filters and LIGHTING EFFECTS along with excellent correction tools. - Cons: - One thing which is missing is the SELECTIVE TOOL which can be used to customize the area on which you want the specific effect. - There is no ERASE TOOL. Erase tool can come handy when you want to remove the unwanted objects from the image.,1
